age,name,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,2943,technician,married,tertiary,no,544,yes,yes,cellular,18,nov,58,2,-1,0,unknown,no
36,2944,blue-collar,married,secondary,no,688,yes,no,unknown,6,may,174,2,-1,0,unknown,no
45,2945,management,married,tertiary,no,242,no,no,cellular,30,apr,587,1,-1,0,unknown,yes
27,2946,student,single,tertiary,no,118,no,no,cellular,25,may,112,1,-1,0,unknown,no
45,2947,admin.,married,secondary,no,-388,yes,no,cellular,14,jul,175,2,-1,0,unknown,no
40,2948,self-employed,married,tertiary,no,1603,no,no,unknown,17,jun,279,1,-1,0,unknown,no
36,2949,management,single,secondary,no,1511,yes,no,cellular,16,nov,270,1,-1,0,unknown,yes
46,2950,blue-collar,married,primary,no,147,yes,no,cellular,6,may,116,2,169,3,failure,no
37,2951,entrepreneur,married,tertiary,no,836,yes,no,unknown,27,may,129,2,-1,0,unknown,no
36,2952,technician,married,secondary,no,55,yes,no,cellular,13,may,38,2,369,4,failure,no
37,2953,admin.,married,secondary,no,1123,no,yes,unknown,28,may,138,1,-1,0,unknown,no
22,2954,student,single,tertiary,no,691,no,no,cellular,19,aug,338,1,-1,0,unknown,yes
51,2955,services,married,secondary,no,0,no,yes,unknown,26,jun,565,3,-1,0,unknown,no
49,2956,technician,married,secondary,no,12531,no,no,cellular,13,aug,77,8,-1,0,unknown,no
35,2957,management,married,tertiary,no,552,yes,yes,cellular,19,nov,314,2,124,1,failure,no
50,2958,housemaid,married,primary,no,0,no,no,unknown,20,jun,179,2,-1,0,unknown,no
31,2959,services,married,tertiary,no,309,yes,yes,unknown,7,may,294,1,-1,0,unknown,no
47,2960,services,single,secondary,no,33,yes,no,cellular,5,may,298,1,-1,0,unknown,no
59,2961,blue-collar,married,secondary,no,681,yes,no,telephone,14,apr,427,2,-1,0,unknown,no
32,2962,blue-collar,married,secondary,no,1787,yes,no,cellular,12,may,87,4,357,4,failure,no
71,2963,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,397,1,-1,0,unknown,yes
31,2964,management,single,tertiary,no,12569,no,no,cellular,9,sep,344,1,295,1,failure,yes
41,2965,blue-collar,married,primary,no,4,no,no,cellular,23,jul,74,5,-1,0,unknown,no
35,2966,blue-collar,married,primary,no,3587,yes,no,unknown,30,may,148,4,-1,0,unknown,no
36,2967,management,married,tertiary,no,254,no,no,unknown,6,jun,161,3,-1,0,unknown,no
46,2968,blue-collar,divorced,primary,no,1712,no,no,unknown,19,jun,110,1,-1,0,unknown,no
46,2969,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1529,1,397,1,failure,no
47,2970,technician,married,tertiary,no,2408,no,no,cellular,12,aug,236,1,104,1,success,no
35,2971,management,single,tertiary,no,252,yes,no,cellular,8,aug,89,2,-1,0,unknown,no
37,2972,blue-collar,married,secondary,no,346,yes,no,cellular,17,apr,390,1,316,1,failure,no
56,2973,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes
46,2974,admin.,married,secondary,no,556,yes,yes,unknown,15,may,646,3,-1,0,unknown,yes
44,2975,management,divorced,tertiary,no,-710,yes,no,cellular,10,jul,183,1,-1,0,unknown,no
48,2976,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168,2,-1,0,unknown,no
28,2977,blue-collar,single,secondary,no,56,yes,no,unknown,23,may,66,1,-1,0,unknown,no
38,2978,entrepreneur,married,tertiary,no,1514,no,yes,cellular,21,nov,160,3,120,3,failure,no
34,2979,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no
56,2980,technician,married,secondary,no,359,yes,no,unknown,6,jun,220,4,-1,0,unknown,no
55,2981,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes
44,2982,blue-collar,divorced,secondary,no,221,no,no,cellular,30,jul,149,13,-1,0,unknown,no
38,2983,technician,married,tertiary,no,1161,yes,no,unknown,8,may,665,1,-1,0,unknown,no
53,2984,retired,married,secondary,no,1278,yes,no,telephone,15,jul,174,3,-1,0,unknown,no
41,2985,admin.,single,tertiary,no,982,no,no,cellular,23,jul,105,1,-1,0,unknown,no
34,2986,technician,single,secondary,no,16,no,no,cellular,13,aug,990,1,-1,0,unknown,yes
34,2987,management,single,tertiary,no,1,no,no,cellular,19,nov,582,1,-1,0,unknown,no
35,2988,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,0,unknown,no
38,2989,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,yes
42,2990,entrepreneur,married,tertiary,no,42045,no,no,cellular,8,aug,205,2,-1,0,unknown,no
56,2991,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure,no
37,2992,management,divorced,tertiary,no,0,yes,no,cellular,11,may,217,6,-1,0,unknown,no
47,2993,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no
29,2994,blue-collar,married,secondary,no,125,yes,no,unknown,13,may,50,1,-1,0,unknown,no
41,2995,management,married,tertiary,no,140,yes,no,unknown,5,jun,65,3,-1,0,unknown,no
43,2996,technician,single,secondary,no,593,yes,no,unknown,5,may,55,1,-1,0,unknown,no
38,2997,self-employed,married,secondary,no,746,no,no,unknown,20,jun,256,3,-1,0,unknown,no
31,2998,technician,married,secondary,no,589,yes,yes,unknown,21,may,151,1,-1,0,unknown,no
32,2999,management,single,tertiary,no,2343,no,no,cellular,18,jul,226,1,-1,0,unknown,no
40,3000,management,married,tertiary,no,294,yes,no,cellular,23,jul,97,5,-1,0,unknown,no
45,3001,admin.,married,secondary,no,644,no,yes,telephone,22,jul,92,1,-1,0,unknown,no
43,3002,management,married,secondary,no,-26,yes,no,unknown,16,may,343,1,-1,0,unknown,no
27,3003,services,single,secondary,no,3354,yes,no,cellular,14,may,493,5,-1,0,unknown,no
33,3004,management,single,tertiary,no,23,no,no,cellular,20,aug,216,3,-1,0,unknown,no
37,3005,admin.,married,secondary,no,7,yes,no,cellular,27,may,224,7,105,1,other,no
60,3006,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,yes
51,3007,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,-1,0,unknown,yes
44,3008,blue-collar,married,secondary,no,508,yes,no,cellular,20,apr,222,1,154,1,failure,no
48,3009,management,married,unknown,no,0,yes,no,cellular,8,may,612,1,344,1,other,no
57,3010,blue-collar,married,primary,no,93,yes,no,telephone,17,apr,137,1,-1,0,unknown,no
29,3011,technician,single,tertiary,no,0,yes,no,unknown,7,may,104,2,-1,0,unknown,no
50,3012,services,married,secondary,no,26394,no,no,cellular,25,aug,206,4,-1,0,unknown,no
36,3013,services,married,secondary,no,-11,yes,no,cellular,30,jul,172,28,-1,0,unknown,no
49,3014,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,unknown,yes
49,3015,technician,married,secondary,yes,-74,yes,no,cellular,19,nov,114,1,-1,0,unknown,no
35,3016,management,married,tertiary,no,0,no,no,cellular,11,jul,89,1,-1,0,unknown,no
39,3017,technician,single,secondary,no,122,yes,no,unknown,2,jun,158,1,-1,0,unknown,no
34,3018,blue-collar,married,primary,no,351,no,yes,cellular,14,jul,326,11,-1,0,unknown,no
57,3019,self-employed,married,secondary,no,35,no,yes,unknown,26,jun,215,3,-1,0,unknown,no
37,3020,technician,divorced,secondary,no,2610,yes,no,cellular,13,may,53,1,-1,0,unknown,no
25,3021,services,single,secondary,no,64,no,no,cellular,21,jul,71,11,-1,0,unknown,no
43,3022,blue-collar,married,primary,no,60,no,no,cellular,8,may,487,2,367,2,other,no
37,3023,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,340,2,175,1,failure,no
36,3024,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,183,1,91,11,failure,no
49,3025,management,divorced,tertiary,no,1904,no,yes,cellular,17,nov,131,2,-1,0,unknown,no
38,3026,management,single,tertiary,no,16957,yes,no,telephone,29,jan,208,1,247,2,failure,no
39,3027,management,divorced,tertiary,no,26,no,no,unknown,18,jun,311,5,-1,0,unknown,no
40,3028,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes
34,3029,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,no
39,3030,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes
53,3031,blue-collar,married,secondary,no,65,no,no,cellular,28,aug,25,18,-1,0,unknown,no
44,3032,management,married,tertiary,no,332,yes,no,cellular,23,jul,497,5,-1,0,unknown,no
32,3033,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,no
50,3034,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes
29,3035,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,unknown,no
55,3036,unemployed,married,tertiary,no,4809,yes,no,cellular,21,nov,223,2,186,3,other,no
73,3037,retired,married,primary,no,279,no,no,cellular,28,jan,399,3,-1,0,unknown,yes
52,3038,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,-1,0,unknown,no
49,3039,services,married,secondary,no,2201,yes,no,unknown,15,may,233,3,-1,0,unknown,no
63,3040,retired,married,primary,no,8044,no,no,cellular,12,nov,702,1,-1,0,unknown,no
34,3041,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes
32,3042,admin.,single,secondary,no,92,yes,no,cellular,18,may,110,1,315,2,failure,no
49,3043,housemaid,married,tertiary,no,443,no,no,cellular,8,aug,27,6,-1,0,unknown,no
40,3044,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,334,1,failure,no
53,3045,entrepreneur,married,unknown,no,7,no,no,cellular,20,nov,68,1,-1,0,unknown,no
53,3046,technician,married,tertiary,no,3177,no,no,cellular,8,aug,92,2,-1,0,unknown,no
43,3047,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45,1,-1,0,unknown,no
35,3048,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no
35,3049,services,single,secondary,no,414,yes,no,cellular,20,apr,11,5,319,2,other,no
25,3050,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no
31,3051,technician,single,unknown,no,187,no,no,cellular,17,jul,86,1,-1,0,unknown,no
48,3052,management,married,tertiary,no,0,no,no,cellular,28,aug,16,16,-1,0,unknown,no
40,3053,housemaid,married,secondary,no,4610,no,no,cellular,14,aug,154,2,-1,0,unknown,no
46,3054,blue-collar,married,primary,no,1429,yes,no,unknown,14,may,91,1,-1,0,unknown,no
30,3055,services,single,secondary,no,334,no,no,cellular,29,jan,389,2,-1,0,unknown,no
47,3056,services,married,secondary,no,2,no,yes,cellular,21,jul,71,15,-1,0,unknown,no
23,3057,services,single,secondary,no,500,yes,no,unknown,4,jun,111,3,-1,0,unknown,no
29,3058,technician,married,tertiary,no,43,yes,no,unknown,20,may,68,2,-1,0,unknown,no
38,3059,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,no
56,3060,housemaid,married,primary,no,306,no,yes,cellular,8,jul,212,1,-1,0,unknown,no
52,3061,admin.,married,secondary,no,0,no,no,cellular,22,apr,91,2,275,1,failure,no
55,3062,retired,married,secondary,no,168,no,no,cellular,19,aug,79,2,-1,0,unknown,no
43,3063,entrepreneur,married,tertiary,no,210,no,no,cellular,29,jul,646,2,-1,0,unknown,no
34,3064,blue-collar,married,secondary,no,518,yes,no,cellular,11,may,206,1,-1,0,unknown,no
43,3065,management,single,tertiary,no,1696,yes,no,cellular,26,aug,257,1,474,3,failure,yes
55,3066,services,married,secondary,no,-31,no,yes,cellular,13,aug,81,2,-1,0,unknown,no
34,3067,blue-collar,married,secondary,no,856,yes,no,cellular,20,apr,470,1,150,5,other,no
34,3068,management,single,tertiary,no,318,yes,no,unknown,9,may,133,2,-1,0,unknown,no
43,3069,self-employed,married,tertiary,no,64,no,no,unknown,6,jun,230,2,-1,0,unknown,no
39,3070,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,76,6,-1,0,unknown,no
39,3071,technician,single,unknown,no,75,no,no,unknown,6,jun,26,1,-1,0,unknown,no
34,3072,technician,single,secondary,no,347,yes,no,cellular,6,feb,154,2,197,6,failure,no
55,3073,management,married,tertiary,no,2366,yes,yes,cellular,30,jul,94,4,-1,0,unknown,no
67,3074,retired,married,tertiary,no,701,no,no,cellular,6,aug,254,2,-1,0,unknown,yes
34,3075,entrepreneur,married,tertiary,no,475,yes,yes,cellular,9,jul,1156,1,-1,0,unknown,no
47,3076,blue-collar,married,secondary,no,3285,no,no,cellular,31,jul,248,5,-1,0,unknown,no
33,3077,blue-collar,married,primary,no,925,no,no,cellular,20,nov,884,3,-1,0,unknown,no
45,3078,entrepreneur,married,secondary,no,128,no,yes,cellular,18,nov,275,2,-1,0,unknown,no
36,3079,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,-1,0,unknown,no
59,3080,technician,divorced,secondary,no,879,yes,no,unknown,26,may,228,1,-1,0,unknown,no
33,3081,services,married,secondary,no,478,no,no,cellular,30,apr,475,2,-1,0,unknown,yes
52,3082,technician,divorced,secondary,no,280,no,no,cellular,14,jul,393,5,-1,0,unknown,no
53,3083,blue-collar,married,primary,no,1868,no,no,cellular,8,aug,156,4,-1,0,unknown,no
41,3084,unemployed,married,primary,no,819,no,no,cellular,9,feb,244,3,-1,0,unknown,no
45,3085,blue-collar,married,secondary,no,4646,yes,no,unknown,13,may,118,1,-1,0,unknown,no
60,3086,self-employed,single,secondary,no,27,no,no,cellular,22,aug,40,2,-1,0,unknown,no
32,3087,blue-collar,married,secondary,no,736,yes,no,unknown,23,may,700,3,-1,0,unknown,no
28,3088,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no
31,3089,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,yes
53,3090,blue-collar,married,secondary,no,427,no,yes,cellular,14,aug,360,4,-1,0,unknown,no
58,3091,management,married,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,unknown,no
38,3092,blue-collar,married,secondary,no,376,yes,no,unknown,7,may,1521,1,-1,0,unknown,no
46,3093,management,married,tertiary,no,523,yes,no,cellular,6,may,105,4,366,2,failure,no
53,3094,entrepreneur,married,tertiary,no,71,no,yes,cellular,29,jan,86,1,-1,0,unknown,no
56,3095,retired,married,secondary,no,3948,no,no,cellular,3,apr,484,1,135,3,failure,no
52,3096,services,single,secondary,no,1810,no,no,telephone,19,nov,117,1,-1,0,unknown,no
38,3097,technician,married,secondary,no,994,no,no,unknown,9,jun,119,1,-1,0,unknown,no
37,3098,services,married,primary,no,52,yes,no,unknown,7,may,359,1,-1,0,unknown,no
37,3099,blue-collar,married,primary,no,11,no,no,telephone,30,jul,109,8,-1,0,unknown,no
37,3100,technician,married,secondary,yes,0,no,no,unknown,18,jun,236,1,-1,0,unknown,no
66,3101,retired,married,primary,no,747,no,no,telephone,28,jan,203,3,93,1,failure,no
44,3102,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,unknown,no
61,3103,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,unknown,no
34,3104,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,1,-1,0,unknown,no
33,3105,admin.,single,secondary,no,2557,yes,no,cellular,18,may,186,1,-1,0,unknown,no
30,3106,services,divorced,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,no
27,3107,services,divorced,secondary,no,10,yes,no,cellular,22,jul,527,1,-1,0,unknown,no
37,3108,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,unknown,no
38,3109,blue-collar,married,primary,no,1679,yes,no,unknown,20,jun,21,18,-1,0,unknown,no
35,3110,management,single,tertiary,no,0,no,yes,cellular,14,aug,370,4,-1,0,unknown,no
50,3111,technician,married,secondary,no,841,yes,no,unknown,29,may,54,2,-1,0,unknown,no
39,3112,management,married,secondary,no,0,yes,no,cellular,27,aug,63,3,-1,0,unknown,no
35,3113,management,married,secondary,no,1160,yes,no,unknown,27,may,116,3,-1,0,unknown,no
36,3114,admin.,divorced,secondary,no,-37,yes,no,unknown,27,may,151,1,-1,0,unknown,no
28,3115,services,single,secondary,no,94,yes,no,cellular,16,apr,300,1,-1,0,unknown,no
39,3116,self-employed,married,tertiary,no,585,yes,no,cellular,18,nov,48,1,181,3,failure,no
39,3117,self-employed,married,secondary,no,235,no,no,unknown,9,jun,217,1,-1,0,unknown,no
30,3118,blue-collar,single,secondary,no,2145,yes,no,cellular,18,may,727,2,-1,0,unknown,yes
32,3119,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,unknown,no
28,3120,technician,married,secondary,no,232,yes,yes,cellular,29,jan,72,1,261,1,failure,no
47,3121,technician,married,primary,no,187,yes,no,unknown,9,may,165,1,-1,0,unknown,no
53,3122,management,married,tertiary,no,12,no,no,cellular,27,aug,345,10,-1,0,unknown,no
57,3123,blue-collar,married,primary,no,318,yes,no,unknown,27,may,206,2,-1,0,unknown,no
47,3124,services,married,secondary,no,405,no,yes,cellular,8,aug,994,2,-1,0,unknown,yes
56,3125,management,married,tertiary,no,334,yes,no,unknown,15,may,127,2,-1,0,unknown,no
38,3126,admin.,married,primary,no,0,yes,no,unknown,2,jun,29,32,-1,0,unknown,no
52,3127,blue-collar,married,primary,no,2,no,no,unknown,9,jun,70,3,-1,0,unknown,no
46,3128,technician,married,secondary,no,966,yes,yes,cellular,19,aug,40,2,-1,0,unknown,no
57,3129,blue-collar,married,primary,yes,195,no,yes,telephone,30,jul,185,4,-1,0,unknown,no
42,3130,blue-collar,divorced,unknown,no,0,no,no,cellular,7,jul,64,2,-1,0,unknown,no
57,3131,unemployed,married,secondary,no,0,no,no,unknown,19,jun,97,1,-1,0,unknown,no
51,3132,housemaid,married,secondary,no,260,no,no,cellular,27,aug,316,5,-1,0,unknown,no
53,3133,self-employed,married,tertiary,no,451,yes,no,cellular,2,feb,125,1,249,2,failure,no
37,3134,blue-collar,married,primary,no,3242,yes,no,unknown,21,may,233,1,-1,0,unknown,no
47,3135,self-employed,divorced,secondary,no,8515,yes,no,unknown,20,nov,14,7,112,4,other,no
48,3136,management,married,tertiary,no,1808,yes,no,cellular,26,feb,245,1,-1,0,unknown,yes
39,3137,blue-collar,married,primary,no,20,yes,no,unknown,7,may,109,1,-1,0,unknown,no
42,3138,blue-collar,married,secondary,no,3068,yes,yes,cellular,11,may,429,2,-1,0,unknown,no
36,3139,management,married,tertiary,no,23,no,no,cellular,26,aug,133,11,-1,0,unknown,no
34,3140,technician,single,secondary,no,1076,no,no,cellular,8,aug,70,2,-1,0,unknown,no
61,3141,retired,married,primary,no,1060,yes,no,unknown,13,may,118,1,-1,0,unknown,no
32,3142,admin.,single,secondary,no,678,yes,no,cellular,4,feb,1579,1,246,4,failure,yes
35,3143,blue-collar,single,primary,no,1147,yes,yes,telephone,7,may,29,1,-1,0,unknown,no
54,3144,blue-collar,married,secondary,no,-630,no,no,unknown,23,may,173,1,-1,0,unknown,no
31,3145,management,married,tertiary,no,459,no,no,cellular,28,aug,13,14,-1,0,unknown,no
45,3146,technician,divorced,secondary,no,976,yes,no,cellular,17,apr,183,1,338,2,failure,no
32,3147,housemaid,married,tertiary,no,357,yes,no,cellular,18,nov,175,2,-1,0,unknown,no
52,3148,unemployed,married,secondary,no,-9,no,no,unknown,9,jun,123,1,-1,0,unknown,no
36,3149,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,other,no
31,3150,services,married,secondary,no,500,yes,no,unknown,6,jun,19,18,-1,0,unknown,no
53,3151,technician,married,secondary,no,9146,no,no,cellular,13,aug,136,4,-1,0,unknown,no
43,3152,entrepreneur,married,secondary,no,59,no,no,unknown,13,may,437,2,-1,0,unknown,no
47,3153,housemaid,married,primary,no,0,no,no,cellular,10,aug,1225,2,-1,0,unknown,no
46,3154,blue-collar,married,primary,no,328,yes,no,unknown,21,may,526,8,-1,0,unknown,no
34,3155,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
55,3156,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown,no
23,3157,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,unknown,no
75,3158,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,865,2,190,1,failure,no
58,3159,admin.,married,secondary,no,1142,no,no,telephone,4,feb,82,3,-1,0,unknown,no
35,3160,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219,7,133,1,failure,no
27,3161,management,married,tertiary,no,802,no,no,cellular,22,sep,569,1,-1,0,unknown,yes
